,sent_id,sentence,col_sent_weights,topic_id,topic,topic_score,len_sent,len_topic
1968,328,"('heel', 'fijn', 'dragen', 'jij', 'handen', 'desinfecteer', 'draag', 'mondkapje', 'houd', 'afstand', 'blijf', 'thuis', 'alsjeblieft', 'onzin', 'samen', 'dragen', 'maatregelen', 'gezondheid', 'mensen', 'lief')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.11527077853679657,20,10
1969,328,"('heel', 'fijn', 'dragen', 'jij', 'handen', 'desinfecteer', 'draag', 'mondkapje', 'houd', 'afstand', 'blijf', 'thuis', 'alsjeblieft', 'onzin', 'samen', 'dragen', 'maatregelen', 'gezondheid', 'mensen', 'lief')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.22267362475395203,20,10
1970,328,"('heel', 'fijn', 'dragen', 'jij', 'handen', 'desinfecteer', 'draag', 'mondkapje', 'houd', 'afstand', 'blijf', 'thuis', 'alsjeblieft', 'onzin', 'samen', 'dragen', 'maatregelen', 'gezondheid', 'mensen', 'lief')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.5400937795639038,20,10
1971,328,"('heel', 'fijn', 'dragen', 'jij', 'handen', 'desinfecteer', 'draag', 'mondkapje', 'houd', 'afstand', 'blijf', 'thuis', 'alsjeblieft', 'onzin', 'samen', 'dragen', 'maatregelen', 'gezondheid', 'mensen', 'lief')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.040822289884090424,20,10
1972,328,"('heel', 'fijn', 'dragen', 'jij', 'handen', 'desinfecteer', 'draag', 'mondkapje', 'houd', 'afstand', 'blijf', 'thuis', 'alsjeblieft', 'onzin', 'samen', 'dragen', 'maatregelen', 'gezondheid', 'mensen', 'lief')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.04085322842001915,20,10
1973,328,"('heel', 'fijn', 'dragen', 'jij', 'handen', 'desinfecteer', 'draag', 'mondkapje', 'houd', 'afstand', 'blijf', 'thuis', 'alsjeblieft', 'onzin', 'samen', 'dragen', 'maatregelen', 'gezondheid', 'mensen', 'lief')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.040286339819431305,20,10
1974,329,"('@hetiskoers', 'gemekker', 'vorig', 'jaar', 'giro', 'tour', 'lange', 'afstand', 'aanvallen', 'gewonnen', 'net', 'vuelta', 'giro', 'genieten', 'waaiers', 'strijd', 'dagzege', 'groene', 'trui', 'beter', 'ophouden', 'wielrennen', 'kijken')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.4919053614139557,23,10
1975,329,"('@hetiskoers', 'gemekker', 'vorig', 'jaar', 'giro', 'tour', 'lange', 'afstand', 'aanvallen', 'gewonnen', 'net', 'vuelta', 'giro', 'genieten', 'waaiers', 'strijd', 'dagzege', 'groene', 'trui', 'beter', 'ophouden', 'wielrennen', 'kijken')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.05913754552602768,23,10
1976,329,"('@hetiskoers', 'gemekker', 'vorig', 'jaar', 'giro', 'tour', 'lange', 'afstand', 'aanvallen', 'gewonnen', 'net', 'vuelta', 'giro', 'genieten', 'waaiers', 'strijd', 'dagzege', 'groene', 'trui', 'beter', 'ophouden', 'wielrennen', 'kijken')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.059109825640916824,23,10
1977,329,"('@hetiskoers', 'gemekker', 'vorig', 'jaar', 'giro', 'tour', 'lange', 'afstand', 'aanvallen', 'gewonnen', 'net', 'vuelta', 'giro', 'genieten', 'waaiers', 'strijd', 'dagzege', 'groene', 'trui', 'beter', 'ophouden', 'wielrennen', 'kijken')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.2717605531215668,23,10
1978,329,"('@hetiskoers', 'gemekker', 'vorig', 'jaar', 'giro', 'tour', 'lange', 'afstand', 'aanvallen', 'gewonnen', 'net', 'vuelta', 'giro', 'genieten', 'waaiers', 'strijd', 'dagzege', 'groene', 'trui', 'beter', 'ophouden', 'wielrennen', 'kijken')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.05902460217475891,23,10
1979,329,"('@hetiskoers', 'gemekker', 'vorig', 'jaar', 'giro', 'tour', 'lange', 'afstand', 'aanvallen', 'gewonnen', 'net', 'vuelta', 'giro', 'genieten', 'waaiers', 'strijd', 'dagzege', 'groene', 'trui', 'beter', 'ophouden', 'wielrennen', 'kijken')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.05906210467219353,23,10
1980,330,"('anderhalve', 'meter.het', 'avondklok.het', 'masker.het', 'lockdown.het', 'censuur.het', 'spoedwet.het', 'quarantaine.je', 'bent', 'kreeft', 'pan', '#coronamaatregelen', 'https://t.co/secjdqqbrx')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.6467246413230896,13,10
1981,330,"('anderhalve', 'meter.het', 'avondklok.het', 'masker.het', 'lockdown.het', 'censuur.het', 'spoedwet.het', 'quarantaine.je', 'bent', 'kreeft', 'pan', '#coronamaatregelen', 'https://t.co/secjdqqbrx')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.07056944817304611,13,10
1982,330,"('anderhalve', 'meter.het', 'avondklok.het', 'masker.het', 'lockdown.het', 'censuur.het', 'spoedwet.het', 'quarantaine.je', 'bent', 'kreeft', 'pan', '#coronamaatregelen', 'https://t.co/secjdqqbrx')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.07069870829582214,13,10
1983,330,"('anderhalve', 'meter.het', 'avondklok.het', 'masker.het', 'lockdown.het', 'censuur.het', 'spoedwet.het', 'quarantaine.je', 'bent', 'kreeft', 'pan', '#coronamaatregelen', 'https://t.co/secjdqqbrx')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.07059143483638763,13,10
1984,330,"('anderhalve', 'meter.het', 'avondklok.het', 'masker.het', 'lockdown.het', 'censuur.het', 'spoedwet.het', 'quarantaine.je', 'bent', 'kreeft', 'pan', '#coronamaatregelen', 'https://t.co/secjdqqbrx')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.07082955539226532,13,10
1985,330,"('anderhalve', 'meter.het', 'avondklok.het', 'masker.het', 'lockdown.het', 'censuur.het', 'spoedwet.het', 'quarantaine.je', 'bent', 'kreeft', 'pan', '#coronamaatregelen', 'https://t.co/secjdqqbrx')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.07058614492416382,13,10
1986,331,"('natuurlijk', 'hartstikke', 'fijn', 'tijden', 'thuis', '#quarantaine', 'frisse', 'neus', 'halen', '#lente', 'weer', 'zoek', 'drukke', 'plekken', 'houdt', 'afstand', 'elkaar', 'respecteer', 'afsluitingen', '#broedseizoen')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.052615631371736526,20,10
1987,331,"('natuurlijk', 'hartstikke', 'fijn', 'tijden', 'thuis', '#quarantaine', 'frisse', 'neus', 'halen', '#lente', 'weer', 'zoek', 'drukke', 'plekken', 'houdt', 'afstand', 'elkaar', 'respecteer', 'afsluitingen', '#broedseizoen')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.050900235772132874,20,10
1988,331,"('natuurlijk', 'hartstikke', 'fijn', 'tijden', 'thuis', '#quarantaine', 'frisse', 'neus', 'halen', '#lente', 'weer', 'zoek', 'drukke', 'plekken', 'houdt', 'afstand', 'elkaar', 'respecteer', 'afsluitingen', '#broedseizoen')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.7433900237083435,20,10
1989,331,"('natuurlijk', 'hartstikke', 'fijn', 'tijden', 'thuis', '#quarantaine', 'frisse', 'neus', 'halen', '#lente', 'weer', 'zoek', 'drukke', 'plekken', 'houdt', 'afstand', 'elkaar', 'respecteer', 'afsluitingen', '#broedseizoen')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.051041703671216965,20,10
1990,331,"('natuurlijk', 'hartstikke', 'fijn', 'tijden', 'thuis', '#quarantaine', 'frisse', 'neus', 'halen', '#lente', 'weer', 'zoek', 'drukke', 'plekken', 'houdt', 'afstand', 'elkaar', 'respecteer', 'afsluitingen', '#broedseizoen')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.05126020684838295,20,10
1991,331,"('natuurlijk', 'hartstikke', 'fijn', 'tijden', 'thuis', '#quarantaine', 'frisse', 'neus', 'halen', '#lente', 'weer', 'zoek', 'drukke', 'plekken', 'houdt', 'afstand', 'elkaar', 'respecteer', 'afsluitingen', '#broedseizoen')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.05079222470521927,20,10
1992,332,"('kabinetsbeleid', 'dient', 'economie', 'rationele', 'kant', 'zat', 'alleen', 'vasthouden', 'ingegraven', 'keuzes', 'groepsdunk', 'arrogantie', 'afstand', 'menselijkheid', '#containmentnu')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.06745003908872604,15,10
1993,332,"('kabinetsbeleid', 'dient', 'economie', 'rationele', 'kant', 'zat', 'alleen', 'vasthouden', 'ingegraven', 'keuzes', 'groepsdunk', 'arrogantie', 'afstand', 'menselijkheid', '#containmentnu')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.06636575609445572,15,10
1994,332,"('kabinetsbeleid', 'dient', 'economie', 'rationele', 'kant', 'zat', 'alleen', 'vasthouden', 'ingegraven', 'keuzes', 'groepsdunk', 'arrogantie', 'afstand', 'menselijkheid', '#containmentnu')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.06627058237791061,15,10
1995,332,"('kabinetsbeleid', 'dient', 'economie', 'rationele', 'kant', 'zat', 'alleen', 'vasthouden', 'ingegraven', 'keuzes', 'groepsdunk', 'arrogantie', 'afstand', 'menselijkheid', '#containmentnu')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.06612613052129745,15,10
1996,332,"('kabinetsbeleid', 'dient', 'economie', 'rationele', 'kant', 'zat', 'alleen', 'vasthouden', 'ingegraven', 'keuzes', 'groepsdunk', 'arrogantie', 'afstand', 'menselijkheid', '#containmentnu')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.6677963733673096,15,10
1997,332,"('kabinetsbeleid', 'dient', 'economie', 'rationele', 'kant', 'zat', 'alleen', 'vasthouden', 'ingegraven', 'keuzes', 'groepsdunk', 'arrogantie', 'afstand', 'menselijkheid', '#containmentnu')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.06599114090204239,15,10
1998,333,"('sociaal', 'afstand', 'houden', 'mensen')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.06365582346916199,4,10
1999,333,"('sociaal', 'afstand', 'houden', 'mensen')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.06403381377458572,4,10
2000,333,"('sociaal', 'afstand', 'houden', 'mensen')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.6800972819328308,4,10
2001,333,"('sociaal', 'afstand', 'houden', 'mensen')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.0640731230378151,4,10
2002,333,"('sociaal', 'afstand', 'houden', 'mensen')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.06403753906488419,4,10
2003,333,"('sociaal', 'afstand', 'houden', 'mensen')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.06410244107246399,4,10
2004,334,"('levert', 'weer', 'nodige', 'stress', 'ongeveer', 'maanden', 'gaan', 'nadert', 'deadline', 'mei', 'waarbij', 'jaarcijfers', 'kantoor', 'moeten', 'ingediend', 'toezichthouder', 'stressvrij', 'periode', 'wij', 'helpen', '#notaris')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.05583275109529495,21,10
2005,334,"('levert', 'weer', 'nodige', 'stress', 'ongeveer', 'maanden', 'gaan', 'nadert', 'deadline', 'mei', 'waarbij', 'jaarcijfers', 'kantoor', 'moeten', 'ingediend', 'toezichthouder', 'stressvrij', 'periode', 'wij', 'helpen', '#notaris')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.05707850307226181,21,10
2006,334,"('levert', 'weer', 'nodige', 'stress', 'ongeveer', 'maanden', 'gaan', 'nadert', 'deadline', 'mei', 'waarbij', 'jaarcijfers', 'kantoor', 'moeten', 'ingediend', 'toezichthouder', 'stressvrij', 'periode', 'wij', 'helpen', '#notaris')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.0568699836730957,21,10
2007,334,"('levert', 'weer', 'nodige', 'stress', 'ongeveer', 'maanden', 'gaan', 'nadert', 'deadline', 'mei', 'waarbij', 'jaarcijfers', 'kantoor', 'moeten', 'ingediend', 'toezichthouder', 'stressvrij', 'periode', 'wij', 'helpen', '#notaris')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.056254126131534576,21,10
2008,334,"('levert', 'weer', 'nodige', 'stress', 'ongeveer', 'maanden', 'gaan', 'nadert', 'deadline', 'mei', 'waarbij', 'jaarcijfers', 'kantoor', 'moeten', 'ingediend', 'toezichthouder', 'stressvrij', 'periode', 'wij', 'helpen', '#notaris')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.05596137419342995,21,10
2009,334,"('levert', 'weer', 'nodige', 'stress', 'ongeveer', 'maanden', 'gaan', 'nadert', 'deadline', 'mei', 'waarbij', 'jaarcijfers', 'kantoor', 'moeten', 'ingediend', 'toezichthouder', 'stressvrij', 'periode', 'wij', 'helpen', '#notaris')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.7180032730102539,21,10
2010,335,"('maatschappelijk', 'risico', 'toestaan', 'vakantievluchten', '#omt', '@minpres', 'genomen', 'onacceptabel', 'houdt', 'ers', 'levenslang', '#lockdown', 'maakt', 'hele', 'meter', 'samenleving', 'farce', '#stopmetvliegen')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.05065857246518135,18,10
2011,335,"('maatschappelijk', 'risico', 'toestaan', 'vakantievluchten', '#omt', '@minpres', 'genomen', 'onacceptabel', 'houdt', 'ers', 'levenslang', '#lockdown', 'maakt', 'hele', 'meter', 'samenleving', 'farce', '#stopmetvliegen')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.4225941002368927,18,10
2012,335,"('maatschappelijk', 'risico', 'toestaan', 'vakantievluchten', '#omt', '@minpres', 'genomen', 'onacceptabel', 'houdt', 'ers', 'levenslang', '#lockdown', 'maakt', 'hele', 'meter', 'samenleving', 'farce', '#stopmetvliegen')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.050056129693984985,18,10
2013,335,"('maatschappelijk', 'risico', 'toestaan', 'vakantievluchten', '#omt', '@minpres', 'genomen', 'onacceptabel', 'houdt', 'ers', 'levenslang', '#lockdown', 'maakt', 'hele', 'meter', 'samenleving', 'farce', '#stopmetvliegen')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.05093713849782944,18,10
2014,335,"('maatschappelijk', 'risico', 'toestaan', 'vakantievluchten', '#omt', '@minpres', 'genomen', 'onacceptabel', 'houdt', 'ers', 'levenslang', '#lockdown', 'maakt', 'hele', 'meter', 'samenleving', 'farce', '#stopmetvliegen')","(0.052543167, 0.052527025, 0.042577792, 0.03937991, 0.034003116, 0.033342715, 0.03216423, 0.031992685, 0.026801948, 0.026189158)",4,"('kans', 'meter', '#anderhalvemetersamenleving', '#stopdelockdown', '#corona', '#blijfthuis', 'houd', '#lockdown', 'afstand', '#houdafstand')",0.3756914436817169,18,10
2015,335,"('maatschappelijk', 'risico', 'toestaan', 'vakantievluchten', '#omt', '@minpres', 'genomen', 'onacceptabel', 'houdt', 'ers', 'levenslang', '#lockdown', 'maakt', 'hele', 'meter', 'samenleving', 'farce', '#stopmetvliegen')","(0.040056493, 0.03837436, 0.035500564, 0.029390577, 0.028579896, 0.02412208, 0.02347182, 0.023355428, 0.020999838, 0.020401355)",5,"('we', 'moeten', 'waar', 'elkaar', 'regel', 'blijven', 'houden', 'gaan', 'meter', 'onze')",0.05006265267729759,18,10
2016,336,"('nieuwe', 'normaal', 'gezin', 'personen', 'parkje', 'deur', 'netjes', 'm', 'gaat', 'zitten', 'verjaardag', 'vieren', 'gebakje', 'krijgt', '€', 'boete', 'tientallen', 'voetballende', 'marokkanen', 'toeschouwers', 'schijt', 'm', 'ongemoeid', 'gelaten', 'politie')","(0.033914, 0.028602174, 0.028153636, 0.027445884, 0.026339673, 0.02414921, 0.024016483, 0.023493648, 0.023287874, 0.023210961)",0,"('anderhalve', 'jaar', 'jij', 'meter', 'alleen', 'via', 'virus', '‘', 'ruimte', 'iedereen')",0.049016620963811874,25,10
2017,336,"('nieuwe', 'normaal', 'gezin', 'personen', 'parkje', 'deur', 'netjes', 'm', 'gaat', 'zitten', 'verjaardag', 'vieren', 'gebakje', 'krijgt', '€', 'boete', 'tientallen', 'voetballende', 'marokkanen', 'toeschouwers', 'schijt', 'm', 'ongemoeid', 'gelaten', 'politie')","(0.039785545, 0.032295972, 0.03028803, 0.029464245, 0.028402364, 0.027757443, 0.027339462, 0.026661025, 0.025773868, 0.02369693)",1,"('m', 'normaal', 'we', 'lockdown', 'houden', 'nieuwe', 'gaat', 'nodig', 'wij', 'hele')",0.7558019161224365,25,10
2018,336,"('nieuwe', 'normaal', 'gezin', 'personen', 'parkje', 'deur', 'netjes', 'm', 'gaat', 'zitten', 'verjaardag', 'vieren', 'gebakje', 'krijgt', '€', 'boete', 'tientallen', 'voetballende', 'marokkanen', 'toeschouwers', 'schijt', 'm', 'ongemoeid', 'gelaten', 'politie')","(0.034454267, 0.031294756, 0.030406108, 0.029176615, 0.028957149, 0.028421544, 0.028201448, 0.028139979, 0.025790941, 0.0253837)",2,"('houden', 'afstand', 'gewoon', 'wel', 'mensen', 'even', 'nederland', 'weer', '️', 'meter')",0.04895419254899025,25,10
2019,336,"('nieuwe', 'normaal', 'gezin', 'personen', 'parkje', 'deur', 'netjes', 'm', 'gaat', 'zitten', 'verjaardag', 'vieren', 'gebakje', 'krijgt', '€', 'boete', 'tientallen', 'voetballende', 'marokkanen', 'toeschouwers', 'schijt', 'm', 'ongemoeid', 'gelaten', 'politie')","(0.06256152, 0.045397848, 0.0436387, 0.036652975, 0.034272023, 0.03404927, 0.028586496, 0.028347915, 0.02738692, 0.027183188)",3,"('rt', 'beter', 'corona', 'minder', 'meter', 'nee', 'lockdown', '#anderhalvemeter', 'af', 'zie')",0.04866967350244522,25,10
